C_0.50,C_0.75,C_0.90,C_1.00,L_q_common,L_q_cross_parent,L_q_total,L_q_variable,L_q_within_parent,archive_abs_error,eta_cross,eta_var,overall_pass,placement_id,skeleton_id,surface_id
0.997154505182429,0.9432157439407733,0.7782273339589358,0.25600113715751904,28.484170880725074,86.30785485939424,111.2657982577577,82.78162737703265,24.9579433983635,0.0,0.7756907891808223,0.7439988628424812,True,P_easy,S05,hemisphere
0.9971542837676567,0.9432891781312948,0.7782879300057969,0.2560210975322239,28.484175365787948,86.11514454614836,111.25714107292586,82.77296570713789,25.14199652677752,0.0,0.7740190311892191,0.7439789024677759,True,P_easy,S06,hemisphere
0.9797044078528272,0.9343167524751029,0.7792157468478019,0.25632616208211306,28.484152787776786,86.62505431475246,111.124641185288,82.64048839751115,24.499586870535524,1.4210854715202004e-14,0.7795305648754789,0.7436738379178863,True,P_easy,S07,hemisphere
0.971661879039976,0.9388737993043811,0.7783163267286005,0.25603000827479405,28.484173995859948,85.83937132838848,111.25326358341641,82.76908958755645,25.413892255027953,0.0,0.7715672202643036,0.7439699917252058,True,P_easy,S08,hemisphere
0.9926333772038822,0.944009203501228,0.7788820110908797,0.25621654819946993,28.48417953874992,86.36063702418049,111.1722866415888,82.68810710283891,24.81164961740836,0.0,0.7768180329203875,0.7437834518005304,True,P_easy,S09,hemisphere
0.9837832120352065,0.9424249510167974,0.777574065639268,0.25578584790282294,28.484171870562857,85.66495462159324,111.35945207330016,82.87528020273731,25.69449745170696,1.4210854715202004e-14,0.7692652309855653,0.7442141520971771,True,P_easy,S10,hemisphere
0.9747192183426381,0.935437516483996,0.77739112302805,0.25572580744836615,28.484188370945816,85.27519132876245,111.38566206970364,82.90147369875781,26.110470740941192,1.4210854715202004e-14,0.7655849931151676,0.7442741925516337,True,P_easy,S11,hemisphere
0.9792546518600386,0.943217078104448,0.7782276426934414,0.25600089669454723,28.484180528587704,85.71773678637949,111.26594045713126,82.78175992854358,25.548203670751818,0.0,0.7703861256572488,0.7439991033054529,True,P_easy,S12,hemisphere
0.9792530376168361,0.9432905123049268,0.778288238686877,0.25602085702502936,28.484185013650578,85.52502647313368,111.25728327229949,82.77309825864887,25.732256799165828,0.0,0.7687139570342848,0.7439791429749703,True,P_easy,S13,hemisphere
0.9880797349825674,0.936222243145038,0.7780440835499303,0.2559409954761331,28.484187381108026,85.91809156656345,111.29200825416115,82.80782087305313,25.37391668759774,0.0,0.7720059410766452,0.744059004523867,True,P_easy,S14,hemisphere
0.9678905741836668,0.9286531964086233,0.7765141946494972,0.25543731106109574,28.484182467562174,85.19341719235112,111.51144031871405,83.02725785115186,26.318023126362952,0.0,0.7639881338529694,0.7445626889389041,True,P_easy,S15,hemisphere
0.647519583484138,0.5902985920966419,0.5487503305372673,0.2519196989776095,28.483775947455012,87.47497790583998,113.06688624610746,84.58311029865241,25.591908340267516,1.4210854715202004e-14,0.7736569106133978,0.7480803010223902,False,P_easy,S16,hemisphere
0.7046784203652763,0.6491333323271024,0.6322591786246415,0.2537118179113271,28.484198556720656,85.17783466458222,112.26989263336546,83.78569407664473,27.092057968783244,0.0,0.7586881279270792,0.7462881820886723,True,P_easy,S17,hemisphere
0.6866082114350389,0.6217172339067688,0.5707053166351111,0.2550016510314211,28.48562379893733,87.27800549191726,111.70760535753298,83.22198155859563,24.429599865615735,1.4210854715202004e-14,0.7813076398207087,0.7449983489685787,False,P_easy,S18,hemisphere
0.64190162954161,0.5940293932106543,0.5506413755143134,0.25281167119525816,28.483759498051157,87.22169558517366,112.66789766225558,84.18413816420444,25.446202077081956,0.0,0.7741486030620544,0.747188328804742,False,P_easy,S19,hemisphere
