E_NUC,E_miss,E_rep,IK_enumeration_time,L_q,NUC_generation_time,continuation_check_time,coverage_evaluation_time,executed_E_NUC,executed_E_miss,executed_E_rep,experiment_config_hash,failure_reason,geometric_refinement_time,geometry_baseline,joint_travel,legacy_coverage_efficiency,legacy_missed_fraction,lift_found,max_axis_error,max_joint_travel,max_position_error,max_visit_count,min_joint_limit_margin,min_mu_bar,min_sigma_min_5,overall_pass,overlap_area_fraction,placement_id,q_sample_count,repository_commit,seed,single_coverage_fraction,skeleton_id,skeleton_policy,strict_coverage_pass,strict_kinematics_pass,surface_id,surface_path_length,total_planner_evaluation_time
0.4412199306917917,0.08635439430207868,0.354865536389713,6.81978003680706,23.588544792531305,0.0017500892281532288,7.3767703250050545,0.9041243940591812,0.4409369803899973,0.08635439430207868,0.3545825860879186,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011935211718082428,False,23.588544792531305,0.5679195931476223,0.08635439430207881,True,2.1790593226277535e-05,10.552103804882197,4.784095085295595e-05,5,0.0819451023393095,31.686128178755034,0.4427346121452318,True,0.16799610253299904,P_easy,3178,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260917,0.7456495031649223,S10,seeded_random,True,True,saddle,6.015657895984967,16.975941210985184
0.4414699931653151,0.08749745135460686,0.35397254181070825,6.81978003680706,23.581529152782686,0.0016885921359062195,8.156363286077976,0.8950095474720001,0.44118704286352056,0.08749745135460686,0.3536895915089137,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011858679354190826,False,23.581529152782686,0.5670100695061897,0.08749745135460685,True,2.1790623796044065e-05,10.561633679616957,4.7840950853090556e-05,5,0.0819451023393095,31.686128178755038,0.4427346121452323,True,0.16573159959342418,P_easy,3179,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260918,0.746770949051969,S11,seeded_random,True,True,saddle,6.017773611228814,17.7181935608387
0.44647273356874406,0.08810263242731772,0.3583701011414263,6.81978003680706,23.674312463260584,0.0016667544841766357,6.933615028858185,0.8939661458134651,0.44618978326694947,0.08810263242731772,0.3580871508396318,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011872544884681702,False,23.674312463260584,0.5674074488695156,0.08810263242731786,True,2.2386895788361005e-05,10.724816015537543,4.784095085278638e-05,5,0.08194510233930943,31.686128178755105,0.4427346121452327,True,0.17513556154763632,P_easy,3171,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260919,0.7367618060250459,S12,seeded_random,True,True,saddle,6.00955372730376,16.54157242923975
0.4475181320334628,0.08616811857775357,0.3613500134557092,6.81978003680706,23.59528534672483,0.0017213299870491028,7.308262154459953,0.895037867128849,0.44723518173166826,0.08616811857775357,0.3610670631539147,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011881649494171143,False,23.59528534672483,0.5684904626346223,0.08616811857775364,True,2.1790608511166162e-05,10.610362671765266,4.784095085297102e-05,5,0.0819451023393095,31.68612817875474,0.44273461214522836,True,0.17865792809099837,P_easy,3169,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260920,0.735173953331248,S13,seeded_random,True,True,saddle,6.010832255863246,16.85446084290743
0.44551932977489483,0.08816090668467769,0.35735842309021715,6.81978003680706,23.73970709118378,0.0016702339053153992,6.910893343389034,0.8944152072072029,0.4449534291713058,0.08816090668467769,0.3567925224866281,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.01163538545370102,False,23.73970709118378,0.5675441216059636,0.0881609066846778,True,2.2980209228465947e-05,10.85252364195295,4.784095085257281e-05,5,0.0819451023393095,31.686128178754895,0.4427346121452302,True,0.1768021249040452,P_easy,3167,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260921,0.7350369684112771,S14,seeded_random,True,True,saddle,6.007718767391508,16.454718552529812
0.44901983528066636,0.08589704807464607,0.3631227872060203,6.81978003680706,23.67116179814539,0.001689329743385315,7.157970391213894,0.8933540284633636,0.448736884978872,0.08589704807464607,0.3628398369042259,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.01178588718175888,False,23.67116179814539,0.5692062060529943,0.08589704807464627,True,2.238686107355609e-05,10.728106906558379,4.7840950853007526e-05,5,0.0819451023393095,31.68612817875476,0.4427346121452289,True,0.18375952941750415,P_easy,3164,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260922,0.7303434225078497,S15,seeded_random,True,True,saddle,6.005042663054481,16.6943653896451
0.44065287130751946,0.08890032320909329,0.35175254809842615,6.81978003680706,23.637891750323654,0.0016636475920677185,7.501730538904667,0.896234318614006,0.44065287130751946,0.08890032320909329,0.35175254809842615,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011660449206829071,True,23.637891750323654,0.5662204889617357,0.08890032320909325,True,2.2386870992077275e-05,10.679583435735111,4.784095085299551e-05,5,0.0819451023393095,31.686128178754846,0.4427346121452297,True,0.16370121180385455,P_easy,3179,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260923,0.7473984649870521,S16,seeded_random,True,True,saddle,6.016898862363747,17.07357593625784
0.44931851237886583,0.08704436809378334,0.3622741442850825,6.81978003680706,23.688069147197144,0.0016844645142555237,7.5796936228871346,0.8931122869253159,0.4487526117752768,0.08704436809378334,0.36170824368149346,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011556416749954224,False,23.688069147197144,0.5684831031136391,0.08704436809378335,True,2.2980204397251705e-05,10.767393467227816,4.7840950852858394e-05,5,0.0819451023393095,31.686128178755116,0.442734612145233,True,0.18290291910614104,P_easy,3165,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260924,0.7300527128000756,S17,seeded_random,True,True,saddle,6.0051344797876745,17.130769453942776
0.4462441559917947,0.08725741847541801,0.35898673751637666,6.81978003680706,23.65052459335646,0.0017000362277030945,7.0691478326916695,0.8947573602199554,0.4459612056900002,0.08725741847541801,0.3587037872145822,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011524669826030731,False,23.65052459335646,0.5679111533436085,0.08725741847541801,True,2.2386880910594062e-05,10.680727940566921,4.784095085280589e-05,5,0.0819451023393095,31.68612817875515,0.44273461214523335,True,0.17573662222763992,P_easy,3172,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260925,0.737005959296942,S18,seeded_random,True,True,saddle,6.009789249525957,16.60589697957039
0.4467274107517488,0.0861834820244766,0.36054392872727226,6.81978003680706,23.607831861239575,0.0016580894589424133,6.878888063132763,0.8989215642213821,0.44644446044995445,0.0861834820244766,0.36026097842547783,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.011618517339229584,False,23.607831861239575,0.5684353948385344,0.08618348202447668,True,2.2386875951336217e-05,10.65154419146182,4.784095085308205e-05,5,0.0819451023393095,31.686128178754906,0.44273461214523024,True,0.17776282942042096,P_easy,3171,78876d52d5313c0e99978700ff3cb7de02e2d0a5,20260926,0.7360536885551023,S19,seeded_random,True,True,saddle,6.011314503264516,16.423503011465073
0.44476383775521366,0.08356718475340269,0.361196653001811,6.694525741040707,23.84415957058962,0.0017520487308502197,5.405648328363895,0.9032795950770378,0.4444808874534192,0.08356718475340269,0.3609137027000165,800217b19a3f0dc54ab2271b884962ac8fbe2f9fd25158be9aea8f8f6c452726,,0.013797976076602936,False,23.84415957058962,0.5699095657995794,0.08356718475340275,True,0.10688198904663837,15.815449144724965,0.0005051352956906788,5,0.0,48.857988370701406,0.7605640639535668,True,0.17647962207593845,P_mid,3172,78876d52d5313c0e99978700ff3cb7de02e2d0a5,,0.7399531931706588,S00,upstream_first,True,True,saddle,6.0129347067723975,15.032762072980404
