R_G0,R_q,anchor_id,anisotropy_level,cbar_q_max,cbar_q_min,expensive_direction_wins,failure_count,kappa_R,mean_sign_asymmetry,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,paired_strict_pass,probe_length_requested,relative_paired_length_mismatch,sign_asymmetry_max,sign_asymmetry_min,surface_id
1.6360931696941505,1.7051291811617222,A12,P_high,14.64191745718965,8.586984270138384,True,0,2.6768008599198523,0.048184613829859106,0.1505276685746687,0.5579005505149086,1.163199985987847,True,0.008,3.871281550535399e-09,0.08632821620869773,0.01004101145102049,hemisphere
1.9711144922199293,1.8967744974789693,A13,P_high,13.650173127665354,7.196518693080279,True,0,3.8852923414394294,0.03615917716696366,0.15184382524007226,0.5897423864522522,1.473100964403549,True,0.004,7.361822089435588e-09,0.07157565135053616,0.0007427029833911568,hemisphere
1.9711144922199293,1.8921060496099888,A13,P_high,13.631214267968963,7.204254894052425,True,0,3.8852923414394294,0.040705329947628516,0.1510774078861816,0.580833049061103,1.4509531262124709,True,0.008,1.2034070788480289e-08,0.0802336530130236,0.0011770068822334302,hemisphere
1.5777279946282734,1.479338830693948,A14,P_high,12.226684098758648,8.264965297384368,True,0,2.489225625033753,0.09834807970528082,0.16181789284142556,0.6730741750581194,1.593004152521487,True,0.004,1.152180803022651e-08,0.13962188200246864,0.05707427740809302,hemisphere
1.5777279946282734,1.5332635762629003,A14,P_high,12.88393151838805,8.402946315199568,True,0,2.489225625033753,0.02392808240340856,0.1608617746362138,0.6670687042605141,1.568085046464957,True,0.008,8.376270163590327e-09,0.030828570345791582,0.017027594461025534,hemisphere
1.1407863057952234,1.1440794439098556,A00,P_low,8.133840036859285,7.1095063198252575,True,0,1.301393395489913,0.005533265072181041,0.24666722110585268,1.02876341039208,1.5498101502080726,True,0.004,1.3386047695643222e-08,0.009436477051691731,0.0016300530926703508,hemisphere
1.1407863057952234,1.1465306740690298,A00,P_low,8.03433744984667,7.007520715806809,True,0,1.301393395489913,0.032632563379352934,0.2431024703909215,1.0232390501147095,1.52741282146616,True,0.008,7.968644841205297e-09,0.04027332387746104,0.024991802881244828,hemisphere
1.2193021560507216,0.9695569568096513,A01,P_low,5.195288203543602,5.358414652233339,False,0,1.486697747749938,0.008814096614057609,0.25642182675183417,1.0714342393882714,2.1677798979724496,True,0.004,9.004919206134776e-09,0.014585431428225909,0.0030427617998893077,hemisphere
1.2193021560507216,1.0113922653972656,A01,P_low,5.190271036212939,5.131808116185513,True,0,1.486697747749938,0.06207323670666787,0.2562078569031126,1.0655070669136626,2.1543202367179077,True,0.008,6.8353263587422886e-09,0.02807684039267715,0.09606963302065859,hemisphere
2.605606416017279,2.257903345523555,A02,P_low,6.755154106156818,2.9917817870943697,True,0,6.789184795190411,0.03717623826141374,0.2676974763776695,1.0612706287341198,1.9732904024388207,True,0.004,7.440710374229109e-09,0.07195751554216835,0.0023949609806591192,hemisphere
2.605606416017279,2.333660270517586,A02,P_low,6.9807499189608375,2.991330832149174,True,0,6.789184795190411,0.005088004151631107,0.2670948125976651,1.058688281009014,1.956181491255797,True,0.008,2.703670837558847e-09,0.004692248534718428,0.005483759768543785,hemisphere
2.3206120747634227,1.8864040448811266,A03,P_low,7.527157523791063,3.990214898137262,True,0,5.385240401537797,0.0022132748345143173,0.27125423398255594,1.0154493109550689,1.7292159046397235,True,0.004,1.8256505682212598e-08,0.0026753730774164565,0.0017511765916121784,hemisphere
2.3206120747634227,1.8854114856315838,A03,P_low,7.521588588274037,3.9893618160252275,True,0,5.385240401537797,0.0067761334825409865,0.27063067650983186,1.0086637621313634,1.7089891552613177,True,0.008,1.2014965845158487e-08,0.006833006631922972,0.006719260333159002,hemisphere
2.02425879815516,1.4032759888208604,A04,P_low,7.488486313075219,5.33643158775033,True,0,4.097623681908573,0.007935793213798118,0.24540849516531604,0.9039506808409852,1.5419015751236809,True,0.004,2.4758168605532038e-08,0.008086059542600601,0.007785526884995633,hemisphere
2.02425879815516,1.4024954175253859,A04,P_low,7.481858009750864,5.334675547783341,True,0,4.097623681908573,0.017794486068350445,0.2422889364869683,0.8867620510410992,1.522301387947622,True,0.008,9.571487699644443e-09,0.014945156244399115,0.020643815892301774,hemisphere
1.2387041251694413,1.0476608675820571,A05,P_low,10.7225713734337,10.234773203069803,True,0,1.5343879097117907,0.05904904732717886,0.2140102390202183,0.7242760285130976,1.3446263317640317,True,0.004,5.597919697231113e-09,0.07526511214577078,0.04283298250858695,hemisphere
1.2387041251694413,0.9826496688182403,A05,P_low,10.060570190697906,10.23820646354769,False,0,1.5343879097117907,0.05244636956906802,0.21039660902974716,0.7084551468224978,1.3219218945339015,True,0.008,7.582942303588358e-09,0.022521194584144675,0.08237154455399137,hemisphere
1.2189643381911346,0.7953661011716521,A06,P_low,7.58831009662822,9.540650633022826,False,0,1.4858740577817506,0.01096265200110414,0.21294479829648288,0.8211666350592561,1.3379321676968021,True,0.004,1.0144829637806496e-08,0.0026285392686653123,0.019296764733542967,hemisphere
1.2189643381911346,0.8157549709474425,A06,P_low,7.773276656756412,9.528935689755336,False,0,1.4858740577817506,0.026864286893919134,0.2099707354037148,0.8041910547232851,1.3192461305415402,True,0.008,7.518346188672975e-09,0.015282977972072353,0.03844559581576591,hemisphere
