L_G_integrated,L_q_actual,L_q_per_surface_length,R_G0,anchor_id,anisotropy_level,continuation_runtime,eigen_direction,failure_reason,kappa_R,lift_found,max_axis_error,max_position_error,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,probe_length_requested,relative_length_error,shared_q_hash,sign,sqrt_lambda_initial,strict_kinematics_pass,surface_id,surface_length_actual,witness_index
0.05978403579681883,0.08527899857699055,10.659874903480231,1.2387041251694413,A05,P_low,0.6131871957331896,min,,1.5343879097117907,True,0.007295995806024576,0.000986430635773303,0.21039660902974716,0.7084551468224978,1.3219218945339015,0.008,7.632023268575039e-09,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,-1,7.316798954398141,True,hemisphere,0.007999999938943814,1969
0.05525559474681979,0.0785323041462333,9.81653802361515,1.2387041251694413,A05,P_low,0.6094853188842535,min,,1.5343879097117907,True,0.007076335292998538,0.0009911539715072545,0.21757619102312095,0.7400983880686669,1.367031208198269,0.008,5.435712643886426e-10,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,1,7.316798954398141,True,hemisphere,0.00799999999565143,1969
0.06842285118355047,0.07957825693160156,9.94728216125183,1.2387041251694413,A05,P_low,0.6047507980838418,max,,1.5343879097117907,True,0.007011642878769672,0.0009998301478519017,0.21527016378860026,0.7131995325654257,1.3525424390837755,0.008,4.503907012967656e-09,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,-1,9.063349047848433,True,hemisphere,0.007999999963968744,1969
0.07167784783029489,0.08139086575715712,10.173858220143982,1.2387041251694413,A05,P_low,0.6035110643133521,max,,1.5343879097117907,True,0.007166678127691347,0.0009981054715915653,0.21757619102312095,0.7400983880686669,1.367031208198269,0.008,4.90809649866808e-11,fb1a94890ccd83b126d4492c7a389a631d1d3df03c9a72fc6b37ee1b2052cd6b,1,9.063349047848433,True,hemisphere,0.007999999999607352,1969
0.026347398847031495,0.03779439506635637,9.448598787687642,1.2189643381911346,A06,P_low,0.5620939275249839,min,,1.4858740577817506,True,0.007104186913169306,0.0009937657730203979,0.21593312670388334,0.837430199768344,1.356707835080499,0.004,2.232981811609025e-09,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,-1,6.785145594998854,True,hemisphere,0.003999999991068073,2355
0.027149817142707137,0.03853080950312405,9.632702478358011,1.2189643381911346,A06,P_low,0.5599127747118473,min,,1.4858740577817506,True,0.0071905205648003494,0.0009853880560221511,0.21294479829648288,0.8302489364952488,1.3379321676968021,0.004,1.0648828823942025e-08,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,1,6.785145594998854,True,hemisphere,0.003999999957404685,2355
0.03299966871261131,0.030393132669531045,7.598283182164119,1.2189643381911346,A06,P_low,0.5616061305627227,max,,1.4858740577817506,True,0.0069054536740605155,0.000999602743208669,0.21593312670388334,0.837430199768344,1.356707835080499,0.004,1.945354901472518e-09,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,-1,8.27085050973827,True,hemisphere,0.0039999999922185805,2355
0.03313227732762602,0.030313348029091386,7.578337011092322,1.2189643381911346,A06,P_low,0.5497438656166196,max,,1.4858740577817506,True,0.006904576883704457,0.0009998921439797136,0.2138100768732143,0.8211666350592561,1.3433687129944054,0.004,5.039991861355286e-10,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,1,8.27085050973827,True,hemisphere,0.003999999997984003,2355
0.0517637359071985,0.07476610251017424,9.345762884713956,1.2189643381911346,A06,P_low,0.6103252628818154,min,,1.4858740577817506,True,0.007104186913169306,0.0009937657730203979,0.21593312670388334,0.837430199768344,1.356707835080499,0.008,7.59083854801057e-09,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,-1,6.785145594998854,True,hemisphere,0.007999999939273292,2355
0.055101636882133015,0.07769686779081475,9.712108494796716,1.2189643381911346,A06,P_low,0.6150191137567163,min,,1.4858740577817506,True,0.007270092849131521,0.000988826293230424,0.2099707354037148,0.8233774308565307,1.3192461305415402,0.008,2.156573097183978e-09,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,1,6.785145594998854,True,hemisphere,0.007999999982747415,2355
0.06577044198105456,0.06266140851317295,7.832676064714428,1.2189643381911346,A06,P_low,0.6046695476397872,max,,1.4858740577817506,True,0.0069054536740605155,0.000999602743208669,0.21593312670388334,0.837430199768344,1.356707835080499,0.008,7.249235933759479e-11,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,-1,8.27085050973827,True,hemisphere,0.007999999999420061,2355
0.06581620896101911,0.061711017817421214,7.713877248798395,1.2189643381911346,A06,P_low,0.604643702507019,max,,1.4858740577817506,True,0.006904576883704457,0.0009998921439797136,0.21165649519362995,0.8041910547232851,1.329837759301577,0.008,2.8028373892652336e-09,0afea186820c33cdf474d323eae08d8108ecdb663b6ec1f8aeb6260efb15b8e2,1,8.27085050973827,True,hemisphere,0.007999999977577301,2355
0.02631928609400015,0.026131090701872965,6.532772678072751,1.1735964993548795,A07,P_low,0.5469637997448444,min,,1.3773287432980277,True,0.006927461131802827,0.0009540218245612055,0.2166119080781622,0.92504213182328,1.3609726184550932,0.004,3.986836902281077e-10,6961dd77b63af5edf2264b6ca989ace9c0ba7d475342e70e1893bea23da76aff,-1,6.753202681541012,True,hemisphere,0.003999999998405265,2754
0.02716633758068906,0.032695024705721124,8.17375619672574,1.1735964993548795,A07,P_low,0.5683304695412517,min,,1.3773287432980277,True,0.007581712033716895,0.0009963657678920242,0.21349944421545802,0.9181613923119717,1.3414170080057228,0.004,2.4830029525524377e-09,6961dd77b63af5edf2264b6ca989ace9c0ba7d475342e70e1893bea23da76aff,1,6.753202681541012,True,hemisphere,0.003999999990067988,2754
